web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1548238462-3311","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@PessimistInvest","Pessimist Investor","Wow. Lost company acquires struggling company under attack by $AMZN, $MSFT and $GOOG. Well, $IBM is probably levered enough now to short. $RHTpic.twitter.com/mrA0m6eIkr","3","7","61","1540757866000","1:17 PM - 28 Oct 2018","/PessimistInvest/status/1056641194317570049"
"1548238462-2761","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DomainMondo","Domain Mondo","Attention Amazon $AMZN Investors, Day 2 May Have Just Arrived https://www.domainmondo.com/2019/01/attention-amazon-amzn-investors-day-2.html … #technology #ecommerce #stocks #StockMarket #investors #BezosDivorce #Bezos #AWS #Amazonpic.twitter.com/qTMUJEqKM0","","25","25","1547421670000","3:21 PM - 13 Jan 2019","/DomainMondo/status/1084591210965147648"
"1548238462-3215","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@TMFChrisHill","Chris Hill","As a resident of northern Virginia for 25+ years, let me be very clear.
No one, no one, NO ONE....is referring to Crystal City 
as ""National Landing"".  $AMZN pic.twitter.com/8f4M6a7utq","8","2","51","1542129037000","9:10 AM - 13 Nov 2018","/TMFChrisHill/status/1062392299932524546"
"1548238462-2451","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@OptionsSweeper","Options Sweeper","Large $AMZN PUTS being bought up Apx 12M for 02/01 EXP 1700,1710,1720 Strikes","","","2","1548120056000","5:20 PM - 21 Jan 2019","/OptionsSweeper/status/1087520457136459776"
"1548238462-2450","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@securixhk","SECURIX","Amazon $AMZN #Bezos Empire :pic.twitter.com/aVQypKszix","","1","2","1548092275000","9:37 AM - 21 Jan 2019","/securixhk/status/1087403934837293056"
"1548238462-2880","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DividendMaster","Dividend Master","$AMZN SAYS 100 MILLION ALEXA DEVICES HAVE BEEN SOLD: VERGE

no wonder i see NSA running  big ads that they are hiring 

they gonna need a zillion people to analyze all that Alexa data pouring in","2","3","35","1546640443000","2:20 PM - 4 Jan 2019","/DividendMaster/status/1081314510407839744"
"1548238462-2562","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@Shark_Stocks","SharkStocks","Great day so far, close to 50% gains on $AMZN puts and 32% gains on $BA puts!
Only accepting a few more members.
https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=S9MAFXDBFLC4N …pic.twitter.com/BC7k5fqu2S","4","4","10","1548177046000","9:10 AM - 22 Jan 2019","/Shark_Stocks/status/1087759489833431040"
"1548238462-2731","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@AndrewRangeley","Andrew Walker","Reading through an $ADT transcript and found this story on how they're integrating with $AMZN / Alexa for home security interesting. pic.twitter.com/O7RQNvW77B","","5","19","1547567804000","7:56 AM - 15 Jan 2019","/AndrewRangeley/status/1085204144900763649"
"1548238462-3399","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DougKass","Douglas Kass","Several ""talking heads"" argued that as $NFLX goes so will the markets today. I respectfully disagreed on @realmoney.
The jury is out.
$NFLX shares rose by +$40 or +13%
$SPY is LOWER than close now
$QQQ is +$0.90 or less than 0.5%
$GOOGL +0.4%
$AMZN +1.6%
$FB flat
Case closed.","5","2","14","1539768834000","2:33 AM - 17 Oct 2018","/DougKass/status/1052492893959667712"
"1548238462-3240","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@carlquintanilla","Carl Quintanilla","Look at where Amazon is hiring the most: its web services division. About 3.5x more people at AWS than at any of its other units, says Citi. “Job openings at AWS alone are 1.3x the next largest company in our universe (Alphabet).”

$AMZN pic.twitter.com/e9UptjFhUr","3","35","62","1541639027000","5:03 PM - 7 Nov 2018","/carlquintanilla/status/1060337050199703553"
"1548238462-2736","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@marketnewsss","Lanzi","$AMZN chart pic.twitter.com/hDPSNTlrEw","","","","1547514860000","5:14 PM - 14 Jan 2019","/marketnewsss/status/1084982080302469120"
"1548238462-3169","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@StockGodd","Stock God","Called out $AMZN LIVE short 15 point gain! 
Even told the members how to take the trade based off the $SPY pre market movement/range!.. @RampedDaytrader Less Hype More Profit!.. pic.twitter.com/MYvGiWia7G","2","3","36","1542647888000","9:18 AM - 19 Nov 2018","/StockGodd/status/1064568521173188609"
"1548238462-2895","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@JacksonJimm","Pennystock Updates","$SHLDQ has an OS of less than 109 million
Float of less than 30 million shares
Market Cap of less than $50 million $WDBG $WDBG $NSPX $NOUV #SHLDQ $RNVA $MSPC $MYLI $WWIO $ONCI $NSAV $ACB $SGCP $KALY $GTHP $BLSP $GGII $AAPL $TSLA $FB $DKSC $MSFT $BLPG $RSHN $NNRX $AMZN $AMRN $FUSZpic.twitter.com/pAy4IpC2gR","","4","10","1546523356000","5:49 AM - 3 Jan 2019","/JacksonJimm/status/1080823411398475776"
"1548238462-2468","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@ericdavis221","Eric Davis","Jan 22 Tuesday, $AMZN is $1,682.85 in the premarket

Bullish target $1,696.20","1","","","1548162213000","5:03 AM - 22 Jan 2019","/ericdavis221/status/1087697273872617472"
"1548238462-2936","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@10Bagstocks","Undervalued Stock Picks","$ARYC is a #SiliconValley #biotech #pennystock trading at .05 per share.  #FDA  Exciting opportunities  $GALT $WWE $CEI $MDGS $ESV $DO $SDRL $PED $TRTC $EGAN $RIG $CARA $TVIX $DFBG $GBT $HUSA $YUMA $TSLA $SPY $AMZN $APPL $ABIL  $YUMA #ARYC #STOCKMARKETSpic.twitter.com/jjRrF9n7eq","","6","10","1545919903000","6:11 AM - 27 Dec 2018","/10Bagstocks/status/1078292345433468930"
"1548238462-2655","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@MindMakesMatter","M³","$AMZN Inside day

SCARILY pretending to play along with a madmans thesis pic.twitter.com/hK1MtN1wD7","2","","10","1547771595000","4:33 PM - 17 Jan 2019","/MindMakesMatter/status/1086058904520413184"
"1548238462-3158","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DividendMaster","Dividend Master","Just amazing how fast & quietly $AMZN is becoming just another low margin retailer","11","5","49","1542715209000","4:00 AM - 20 Nov 2018","/DividendMaster/status/1064850884662841344"
"1548238462-2746","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@TrueBubbleHead","Bubble Head","$AMZN ... wave 4 undershot of triangle, looks like sub waves i and ii complete, and impulsive wave iii next which means shot at 1700! pic.twitter.com/MIBsWDU1jP","","1","5","1547516434000","5:40 PM - 14 Jan 2019","/TrueBubbleHead/status/1084988681251966976"
"1548238462-3224","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@FusionptCapital","Arun Chopra CFA CMT","It's not the earnings it's the multiple... 

It's almost like there's an entire generation who have never seen discriminate buyers....

$SPX $NVDA $NFLX $AMZN $ALGNpic.twitter.com/2j5aemW9cL","3","6","23","1542067230000","4:00 PM - 12 Nov 2018","/FusionptCapital/status/1062133065110249473"
"1548238462-2434","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@GeniusOClock","It's Genius O'Clock","$AMZN channel. Betting that bottom trend line is broken. pic.twitter.com/je25dNfLIx","1","","","1547566919000","7:41 AM - 15 Jan 2019","/GeniusOClock/status/1085200429728833536"
"1548238462-3303","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@StockTwits","StockTwits","Amazon $AMZN is down about 18% since the start of October. In market cap, that’s a drop of roughly $215 billion. 

Find the big red candle on this chart to see it. https://stocktwits.com/CrescentCityTrader/message/143115734 …","12","59","101","1540832174000","9:56 AM - 29 Oct 2018","/StockTwits/status/1056952861727297537"
"1548238462-2968","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@TheCryptoMonk","The Crypto Monk  ⛩","Reminder that $AMZN is no longer in a bullish momentum overall. pic.twitter.com/trkqRwEmvG","5","3","22","1545381960000","12:46 AM - 21 Dec 2018","/TheCryptoMonk/status/1076036048411680770"
"1548238462-2585","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@traderstewie","traderstewie","$AMZN .... one of the first FAANG names to ""bottom"" and now setting up for a breakout thru resistance pic.twitter.com/7Ktyqx7EU9","8","25","95","1547569959000","8:32 AM - 15 Jan 2019","/traderstewie/status/1085213182816280576"
"1548238462-2686","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@LogosResearch00","LogosResearch","In case you want to know why this happened... $spy $qqq $iwm $dji $spx $ndx $aapl $amzn $msft $bac $ge $fb $nvda $adbe $dis $xom $cgcpic.twitter.com/z6j9hX5Nve","1","1","8","1547772221000","4:43 PM - 17 Jan 2019","/LogosResearch00/status/1086061529588477952"
"1548238462-3368","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@Gfilche","Gali","have a weird feeling $AMZN will buy $SNAP","4","2","14","1540397077000","9:04 AM - 24 Oct 2018","/Gfilche/status/1055127933520621568"
"1548238462-3199","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@Brett_Kotas","Crypto Coitas","""I want to hold for the Long-term""... and I'm like ""you think $AMZN is going to hold this parabolic run, it ain't. Nor is $AAPL, $GOOGL, $FB.""","1","2","13","1542217347000","9:42 AM - 14 Nov 2018","/Brett_Kotas/status/1062762698230915074"
"1548238462-2803","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@BenPearlman","Ben Pearlman","$amzn big picture still making lower highs and lower lows. notably lost diagonal uptrend friday and tuesday morning saw huge volume selling in first 2 hours.  I expect a backtest of uptrend, possibly up to 1750, and then new lows after.  target $990 pic.twitter.com/bQKNxOSKMQ","","","","1547382034000","4:20 AM - 13 Jan 2019","/BenPearlman/status/1084424966957871104"
"1548238462-3058","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@thesheetztweetz","Michael Sheetz","UPS and FedEx each close in a bear market after @MorganStanley says ""the market is missing the risk Amazon Air poses."" 

From 52-week highs:
$UPS -21.2%
$FDX  -21.5%
https://cnb.cx/2UbAbhX  $AMZN","1","15","26","1543958214000","1:16 PM - 4 Dec 2018","/thesheetztweetz/status/1070064425233801216"
"1548238462-2723","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@mikeharrisNY","Michael Harris","Bezos has delivered 34.6% CAGR since IPO but at -94% max DD so you see the problem. If you had invested in $AMZN at IPO, you would be broke by Sep 2001 despite what some clowns of Twitter say. @jedimarkus77 pic.twitter.com/FDdrfOsBKW","4","7","17","1547408535000","11:42 AM - 13 Jan 2019","/mikeharrisNY/status/1084536121277800448"
"1548238462-3290","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@ReformedBroker","Downtown Josh Brown","Batnick’s new post about $AMZN an instant classic, the illest charts https://twitter.com/RitholtzWealth/status/1057618208746864640 …","4","5","56","1540992999000","6:36 AM - 31 Oct 2018","/ReformedBroker/status/1057627414040338432"
"1548238462-3331","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@SJosephBurns","Steve Burns","The bears are relentless. $AMZN $GOOGL $QQQpic.twitter.com/Vpr2jtR3Te","9","15","50","1540505470000","3:11 PM - 25 Oct 2018","/SJosephBurns/status/1055582565644582913"
"1548238462-3261","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@JoshuaSMoreton","Joshua S. Moreton","After around 10 days of learning, watching, and absorbing, I have just closed my first position from @traderstewie's advice. A simple short of 1 singular $AMZN stock, with an entry on Friday, and an exit by stop loss today, for around 3.1% gain. Let the learning continue! pic.twitter.com/VN8xu4WZTb","4","4","59","1541434369000","8:12 AM - 5 Nov 2018","/JoshuaSMoreton/status/1059478653128589319"
"1548238462-3198","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@AnhCrypto","Ánh crypto","#Blockchain #Crypto Since the top $AMZN has lost 26% of it's value.

That's around $260 billion & more than the whole cryptospace together.

'Just a correction'.","","1","42","1542228359000","12:45 PM - 14 Nov 2018","/AnhCrypto/status/1062808888200888321"
"1548238462-3266","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@srussolillo","Steven Russolillo","In 2009, Steve Jobs took a swipe at Amazon, saying its decision not to report Kindle unit sales was evidence it wasn’t selling many reading devices. 

Now, Apple is following a similar path. 

via @trippmickle $AAPL $AMZN https://www.wsj.com/articles/facing-iphone-troubles-apple-tries-to-change-the-story-1541253601 …","2","23","34","1541387031000","7:03 PM - 4 Nov 2018","/srussolillo/status/1059280102591066112"
"1548238462-3327","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@RampCapitalLLC","Ramp Capital  ♿️","My diet is now strictly candy corns after $AMZN and $GOOGL earnings","21","16","187","1540508718000","4:05 PM - 25 Oct 2018","/RampCapitalLLC/status/1055596189515739137"
"1548238462-2835","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@StartaleTV","Roy Blackstone","Jeff Bezos' wife is a better investor than all of us.

$AMZN pic.twitter.com/kgKQK8NAqq","426","6.9K","19K","1547052486000","8:48 AM - 9 Jan 2019","/StartaleTV/status/1083042743293747200"
"1548238462-3086","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@johnscharts","Johns Charts","$AMZN weekly drawing line in the sand. Nice price action at 40 MA with death cross forming. I like the recent strong bullish volume. A close above 61.8 is positive. I am bullish, but I will go with what ever market says pic.twitter.com/Xvdb9ZSJOq","1","8","23","1543595781000","8:36 AM - 30 Nov 2018","/johnscharts/status/1068544269420560384"
"1548238462-2916","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@HaydenCapital","Hayden Capital","Dirty dealing in the $175 billion Amazon Marketplace https://www.theverge.com/2018/12/19/18140799/amazon-marketplace-scams-seller-court-appeal-reinstatement?utm_campaign=theverge&utm_content=entry&utm_medium=social&utm_source=twitter … via @Verge $AMZN","1","3","17","1546204187000","1:09 PM - 30 Dec 2018","/HaydenCapital/status/1079484717932732419"
"1548238462-2905","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@AdamSinger","Adam Singer","False. Anyone could have bought $amzn, $nflx, $sq, $goog, $aapl, $dpz, $fb, $veev, name any of 100s of amazing brands & easily outperformed VCs (who don't always do well -- in fact many are dead!). So don't agree with this. Also compounding is hell of a drug s&p open to all.https://twitter.com/APompliano/status/1079774956374974464 …","22","22","146","1546279165000","9:59 AM - 31 Dec 2018","/AdamSinger/status/1079799197627367424"
"1548238462-2680","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DanielM63847329","Daniel","$AMZN - LOTS OF PROFIT TAKING - NEGATIVE DIVERGENCE IN YOUR FACE - MISSED BUYING PUTS - WAS WARMING UP OTMEAL ON 5TH FLOOR pic.twitter.com/BfwoRJiabd","1","","3","1547653408000","7:43 AM - 16 Jan 2019","/DanielM63847329/status/1085563192149856256"
"1548238462-2878","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@GerberKawasaki","Ross Gerber","Seriously thinking about a GK twitch channel. We have many gamers at the firm and one ex pro gamer. @miantosca4 What do you think? Could be a lot of fun. $amzn #CallofDutyBlackOps4 #BattlefieldV $atvi $ea","14","4","50","1546700857000","7:07 AM - 5 Jan 2019","/GerberKawasaki/status/1081567903424512001"
"1548238462-3019","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@JBizzle703","JohnMB","Just a reminder for all those questioning how active CMTH has been and what they are progressing towards.

#urology #stemcells #erectiledysfunction #health
$AAPL $GOOG $INTC $AMZN $MSFT $XOM $DIS $HSY $NVDA $UNP $BAC $AKS $VZ $CTL $FCX $TSLA $JPM $WFT $CELZ @CaverStem @CelzFanshttps://twitter.com/JBizzle703/status/1067579952999161857 …","1","7","16","1544655713000","3:01 PM - 12 Dec 2018","/JBizzle703/status/1072989948591173632"
"1548238462-2654","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@aznboi27","-AznOptions-","$AMZN failed to breakout the 200MA today pic.twitter.com/K6oS7fhSJS","","","2","1547846725000","1:25 PM - 18 Jan 2019","/aznboi27/status/1086374021149667329"
"1548238462-2766","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@optionsforecast","Options Forecast  💰","$AMZN not looking too HOT right here.... pic.twitter.com/gki8JM4Bxu","","2","3","1547487099000","9:31 AM - 14 Jan 2019","/optionsforecast/status/1084865642749145088"
"1548238462-3269","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DomainMondo","Domain Mondo","Amazon & UK Tech Tax Are Winners says 'Incendiary' @profgalloway (video) https://www.domainmondo.com/2018/11/amazon-uk-tech-tax-are-winners-says.html … @sherylsandberg #Facebook $FB @Wayfair #Amazon $AMZN $GOOGL $GOOG $AAPL #Technology #Stocks #StockMarket #Taxpic.twitter.com/33xJmMroXG","","22","22","1541373615000","3:20 PM - 4 Nov 2018","/DomainMondo/status/1059223831649439744"
"1548238462-2861","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@84_stock","ITM","Been saying it for years and hearing it from @laurafrofro at #CES2019 is great! 

$FB $SNAP $GOOGL $AMZN are all competing with 

$TWTR is an accessory to all of the above including traditional .

Truly a platform in world of its own. 

Great job team @Twitter!","2","8","26","1546901147000","2:45 PM - 7 Jan 2019","/84_stock/status/1082407979075489793"
"1548238462-3131","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@GerberKawasaki","Ross Gerber","Fairly clear video games are having a good start to the shopping season. A great group of games out this year. #eSports Looking good for $atvi $ttwo $ea $tcehy $msft $amzn $aapl #CallofDutyBlackOps4 #RedDeadRedempion2 #BattlefieldV","3","4","18","1543070097000","6:34 AM - 24 Nov 2018","/GerberKawasaki/status/1066339393407873024"
"1548238462-3286","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@ReutersBiz","Reuters Business","FAANG stocks up after investors say Facebook earnings not as bad as feared; Facebook up more than 6.5 percent, Amazon and Alphabet climb 4 percent, Apple up 2.5 percent, Netflix soars 7 percent $GOOG $AAPL $AMZN $FB $NFLX https://reut.rs/2QepNne","","21","11","1540996265000","7:31 AM - 31 Oct 2018","/ReutersBiz/status/1057641108803596288"
"1548238462-3320","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DividendMaster","Dividend Master","Just hysterical to hear $AMZN bulls sputtering “ what about the profits ?” after 20yrs of screaming PROFITS DON’T MATTER AT AMZN !","1","5","33","1540553812000","4:36 AM - 26 Oct 2018","/DividendMaster/status/1055785327628029953"
"1548238462-3050","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@charliebilello","Charlie Bilello","% Below 52-week High...
$FB: -38%
$AAPL: -27%
$AMZN: -21%
$NFLX: -36%
$NVDA: -47%
$GOOGL: -19%","47","290","583","1544109381000","7:16 AM - 6 Dec 2018","/charliebilello/status/1070698464437301248"
"1548238462-2753","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@optioncharts","max pain","$AMZN Max Pain is 1572.50 for maturity 01/18/2019. #maxpain #options http://maximum-pain.com/options/max-pain/AMZN …pic.twitter.com/95CLmVZLKn","","1","1","1547493124000","11:12 AM - 14 Jan 2019","/optioncharts/status/1084890911363002368"
"1548238462-2619","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@JerryCap","Jerry Capital","$AMZN threat to various industrial end markets pic.twitter.com/jrdEfTt1hZ","2","2","12","1547752360000","11:12 AM - 17 Jan 2019","/JerryCap/status/1085978228400050177"
"1548238462-2780","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@TrueBubbleHead","Bubble Head","$AMZN inside green month (at least something is staying inside!).  Spinning top week above cloud top, below pitchfork resistance and mid BB.  Super narrow-range inside day looking like it is going to get mean outside that triangle.  Double doji on private jet under vwap. pic.twitter.com/YqRNTrhEue","1","1","2","1547405803000","10:56 AM - 13 Jan 2019","/TrueBubbleHead/status/1084524660040048642"
"1548238462-2951","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@warrior16win","DBANK777","$NHPI $WDBG @WoodbrookGroup congrats to the best group in the #otc #HODL! Despite been called boiler room, bash and short to death we strive in the adversity and got rewarded Big today with ticker/name change http://otce.finra.org/DLSymbolNameChanges … $AAPL $AMZN $FB $GOOG $NFLX $NVDA $MSFT $SPY","1","28","76","1545684219000","12:43 PM - 24 Dec 2018","/warrior16win/status/1077303816679153664"
"1548238462-2633","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@TackleTrading","Tackle Trading","$SPX #stock $AMZN challenging 200 day SMA #tradingpic.twitter.com/BGjNUZnvTw","","1","2","1547822523000","6:42 AM - 18 Jan 2019","/TackleTrading/status/1086272513988939778"
"1548238462-2923","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@j_p_jacques","JP","In 2019 we will have a trade deal between US and China and the FED will not raise and that the Global economy will show lot of resilience and return to the 4-5% growth range
Some PT base on that
$AMZN $2500
$GOOG $1500
$AAPL $275
$NVDA $330
$INTC $65
$MSFT $130
$QQQ $220
GL Short","8","2","23","1546027459000","12:04 PM - 28 Dec 2018","/j_p_jacques/status/1078743468573425665"
"1548238462-2522","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@farrisbaba","Farris BABA","$AMZN 3 million worth of puts hit for Feb 1st 1700 today :)","5","3","15","1547831607000","9:13 AM - 18 Jan 2019","/farrisbaba/status/1086310613687635968"
"1548238462-3278","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@Sandro_power","PowerTriggerTrade","Oct  31 live stream I show how I had a plans for  $GS and $NVDA  $AMZN $TWTR all wins and called for a $SPY bounce all while their was great fear oct 29  I explain the facts a powerful livestream to study and I explain  adaptive thinking at its besthttps://youtu.be/2q6Hicuqabk","28","67","77","1541069420000","3:50 AM - 1 Nov 2018","/Sandro_power/status/1057947943708356608"
"1548238462-2841","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@TheDomino","Dominic Chu","Something in my gut is telling me that Jeff & MacKenzie Bezos worked something out w/ regard to the split of Amazon related assets ahead of their joint statement on their divorce...

$AMZN","9","7","62","1547044538000","6:35 AM - 9 Jan 2019","/TheDomino/status/1083009406097387520"
"1548238462-3366","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@RudyHavenstein","Rudolf E. Havenstein, Anti-Davos Man","Just since 2013 :

$FB up 5.9x (approximately)
$AMZN up 6.1x
$NFLX up 25x
$GOOGL (not shown) up 3.1x

So this correction is the aberration?pic.twitter.com/pUPZn6u1gK","","9","15","1540405777000","11:29 AM - 24 Oct 2018","/RudyHavenstein/status/1055164424254713856"
"1548238462-2609","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@itsdavidfreedma","david freedman","TSA UNSCHEDULED ABSENCES JUMPED TO 10% YESTERDAY AMID SHUTDOWN 
$spx $spy $qqq $dia $indu $eem $aapl $fb $goog $tsla $amzn $crm $vix $tvix $c $jpm $wfc $gs $cgc $tlry $cron $hd $low $lulu $m $t $v $ma $dal $ba $aa $mu $amd $nvda $csco $ndx $djipic.twitter.com/HyNRNJNzeU","","3","4","1548084665000","7:31 AM - 21 Jan 2019","/itsdavidfreedma/status/1087372014384566272"
"1548238462-3376","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@SpartanTrading","Spartan","Ugly look on the market this week, will see if $AMZN and $GOOGL can revamp the $SPY

A lot of shorts lining up on daily charts. Bears can have some fun if the SPY fails to hold the 200sma 

Short side tends to be more fun anyways!","1","4","26","1540159940000","3:12 PM - 21 Oct 2018","/SpartanTrading/status/1054133307682639872"
"1548238462-3227","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@themotleyfool","The Motley Fool","We asked 3 Motley Fool contributors which stocks they have their eyes on now. 1 said Amazon (obvious!) but 2 of their picks, you may not have had on your radar yet. $REGI $DE $AMZN https://www.fool.com/investing/2018/11/08/3-top-us-stocks-to-watch-in-november.aspx …","1","8","15","1542048014000","10:40 AM - 12 Nov 2018","/themotleyfool/status/1062052467716841478"
"1548238462-3427","https://twitter.com/search?l=&q=%24AMZN%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DougKass","Douglas Kass","Remember the self confident ""talking heads"" who remained bullish and  said to disregard the disproportionate role on the S&P of $MSFT $NFLX and $AMZN because the advance/decline line was making new highs two months ago?
Crickets now
Keep your portfolios away from self confidence","7","1","28","1539291080000","1:51 PM - 11 Oct 2018","/DougKass/status/1050489046479323138"
