web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1548234671-620","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@realsheepwolf","SheepWolf","$FUSZ  DID YOU MISS $WMT 1962, $MSFT 1975, $GOOG 1998, $CRM 1999 WELL IT'S TIME TO BREAK THAT TREND
 THE UPTREND IS STRONG #WEALTHBUILDER
DD RIGHT HERE: https://investorshangout.com/post/view?id=4972788 …

$INTC $CSCO $SNAP $FB $AKER $NOK $NVDA $NFLX $FNMA $FMCC $CBWTF $MGTI $RXMD $MOBL $PTI $F pic.twitter.com/jhMDSIUyEA","","7","9","1522676220000","6:37 AM - 2 Apr 2018","/realsheepwolf/status/980801272247963650"
"1548234671-422","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@NoraKAli","Nora Ali","Some brands moving over HALF their search budget to $AMZN from $GOOG. Why?

- intent to buy is (presumably) higher if you start search on Amazon vs Google
- less friction to complete shopping trip if clicking an ad on Amazon (acct/payment already exists)

https://www.cnbc.com/2018/10/08/google-search-losing-some-adverrtising-business-to-amazon-ad-sources.html …","1","12","22","1539026675000","12:24 PM - 8 Oct 2018","/NoraKAli/status/1049380050787819525"
"1548234671-678","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@OneOClockDrop","OneO'ClockDrop","$TVOG @PrimeStarBit Form 10 about to drop and the RSI is primed for a run $msft $amzn $fb $goog $jnj $jpm $googl $bac $wfc $wmt $cvx $hd $pg $unh $pfe $qcom $adbe $v $nflx $chtr $cost #StockMarket #merger #acquisition #earnings #investing #stocks #NYSE #WallStreet #NASDAQpic.twitter.com/KpsC5zeqM5","","4","3","1519346748000","4:45 PM - 22 Feb 2018","/OneOClockDrop/status/966836454230966272"
"1548234671-499","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@themotleyfool","The Motley Fool","How much more can Hulu, Netflix, and the other streamers and skinny-bundle options boost their rates before the combo you wind up with is just another version of a too-high pay-TV bill? $GOOG $NFLX $AMZN $SNEhttps://www.fool.com/investing/2018/07/25/digital-streaming-is-creeping-closer-to-cable-pric.aspx …","2","9","43","1532652307000","5:45 PM - 26 Jul 2018","/themotleyfool/status/1022644015076925441"
"1548234671-222","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@TradeWithNinja","TheTradingNinja[Kelts $SPX Owner]","$GOOG Weekly* Daily Visual (updated)

1094.32( break )
1123 weekly 30sma pic.twitter.com/epSUkoQQ7k","","1","5","1547644592000","5:16 AM - 16 Jan 2019","/TradeWithNinja/status/1085526216860450821"
"1548234671-560","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@businessinsider","Business Insider","Google Photos will soon be able to automatically add color to old black and white photos $GOOG $GOOGLhttps://read.bi/2wj1KxI","3","28","52","1525802996000","11:09 AM - 8 May 2018","/businessinsider/status/993915921646399491"
"1548234671-412","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@Clay1016","Clay Eltzroth","Google’s AI is better at spotting advanced breast cancer than pathologists https://www.technologyreview.com/the-download/612292/googles-ai-is-better-at-spotting-advanced-breast-cancer-than-pathologists/?utm_campaign=social_button&utm_source=twitter&utm_medium=social&utm_content=2018-10-16 … via @techreview #AI $GOOG","2","15","26","1539684290000","3:04 AM - 16 Oct 2018","/Clay1016/status/1052138286960001024"
"1548234671-381","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DrivingTheDay","DrivingTheDay","Tech Review: 1) Mobile's Future Is 5G, 2) Amazon HQ2's Front-Runners 3)Investing https://www.domainmondo.com/2018/11/tech-review-1-mobiles-future-is-5g-2.html … #5G #Mobility $AMZN $AAPL $BIDU $GOOG $GOOGL $MSFT $NFLX $FB #startup #fintech #tech #investorpic.twitter.com/00WCsmzMcG","","24","24","1541201282000","4:28 PM - 2 Nov 2018","/DrivingTheDay/status/1058501014595215362"
"1548234671-663","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@plevine","Paul Levine","Zillow Group ($Z) closed above $10 billion market cap for the first time today.  That’s some rarefied air for a consumer internet co!  ZG team continues to crush it.  Only $GOOG, $FB, $AMZN, $NFLX, $PCLN, $EBAY, $TWTR, $SNAP, $EXPE are larger US public ‘net cos. #GoTeamGopic.twitter.com/E6dE4NSXkQ","2","15","78","1520398597000","8:56 PM - 6 Mar 2018","/plevine/status/971248229080805377"
"1548234671-331","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@MarketingGurus2","Marketing Gurus","What’s Up with This Weird Google Maps Spam? http://ow.ly/sP8Y30mSGG9  #Spam $GOOG #GoogleMaps #Google","","12","16","1544049693000","2:41 PM - 5 Dec 2018","/MarketingGurus2/status/1070448116887969792"
"1548234671-493","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@alaidi","Ashraf Laidi","#Twitter -32% off highs
#Netflix  -20% off highs.
#Facebook -23% off highs.
#Amazon little changed.
#Google -5% off highs.
#Apple -3% off highs.

$TWTR $FB $NFLX $AMZN $GOOG $AAPL","3","21","32","1532960470000","7:21 AM - 30 Jul 2018","/alaidi/status/1023936541805211648"
"1548234671-236","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@Gordon_GekkoZ","Gordon Gekko","$goog $googlpic.twitter.com/SVQ9dDaO4M","","","","1547867186000","7:06 PM - 18 Jan 2019","/Gordon_GekkoZ/status/1086459840845803521"
"1548234671-750","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@GolfnStocks","Joe Callaway","$EGYF beat $GOOG for its tech, pretty big deal for a penny stock. I don’t think it’ll stay down here much longer pic.twitter.com/mGkFTyxxpT","","2","5","1514934100000","3:01 PM - 2 Jan 2018","/GolfnStocks/status/948328468567248900"
"1548234671-535","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@OphirGottlieb","Ophir Gottlieb","$FB $GOOG $MSFT $GOOGL $AAPL https://seekingalpha.com/article/4181907-microsoft-beat-apple-capital-market-laboratories?source=tweet … https://seekingalpha.com/article/4181907-microsoft-beat-apple-capital-market-laboratories …
-
A full half an hour of me talking about $AAPL. Not sure if that's a selling point or not, but, if you want to know the good and the bad, here it is.","","4","8","1529162812000","8:26 AM - 16 Jun 2018","/OphirGottlieb/status/1008008010860384257"
"1548234671-713","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DrivingTheDay","DrivingTheDay","Google 'Can No Longer Innovate' Says Ex-Googler - Tech Review http://www.domainmondo.com/2018/01/tech-review-is-google-done-can-no.html … $GOOG $GOOGL #Google #innovate #StockMarket #investing #invest #tech #antitrust #monopolypic.twitter.com/6RDKAE7cpm","3","25","26","1517009124000","3:25 PM - 26 Jan 2018","/DrivingTheDay/status/957031748302462977"
"1548234671-677","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@LynxPro_UK","LynxPro UK","Many more #womenintech #WomenInSTEM #womeninbiz needed in #AI #BigData #IoT #robotics #tech #Fortune500 $GOOG $MSFT $FB $AAPL $AMZN $IBM $GE by #sectest9pic.twitter.com/vq3tkEbZve","","8","5","1519395508000","6:18 AM - 23 Feb 2018","/LynxPro_UK/status/967040970926813184"
"1548234671-654","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@GMHikaru","Hikaru Nakamura","What a day to be super long tech! $AMZN $BKNG $GOOG $MU $MSFT","4","2","35","1520874464000","10:07 AM - 12 Mar 2018","/GMHikaru/status/973244159598448640"
"1548234671-696","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@OneOClockDrop","OneO'ClockDrop","$WUHN From press release, “The key companies profiled to use the batteries produced in the new factory include Caterpillar Inc., Komatsu Ltd., Sandvik, Joy Global Inc., Hitachi Construction Machinery Co. Ltd., Atlas Copco and AB Volvo.” $msft $amzn $fb $goog $jnj $jpm $googl $bac","","4","8","1517935252000","8:40 AM - 6 Feb 2018","/OneOClockDrop/status/960916211419639808"
"1548234671-270","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@craigbuj","Craig Bujnowski","""Four waves of AI"" - China's about to gain ground  $BABA $BIDU $TCEHY $GOOG $NVDApic.twitter.com/4l0CqQ0pzm","1","1","11","1547483140000","8:25 AM - 14 Jan 2019","/craigbuj/status/1084849036086177792"
"1548234671-608","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@Rock_Health","Rock Health","$GOOG and the @AmerMedicalAssn are teaming up on a challenge to unlock the value of patient health data—with prizes totaling $50K in Google Cloud credit. From @chrissyfarr:https://cnb.cx/2qm0YK7","1","35","46","1523305695000","1:28 PM - 9 Apr 2018","/Rock_Health/status/983441482454654978"
"1548234671-416","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@Money_Mitch__","Money Mitch 🎩","Literally DOUBLED my portfolio
(+$795) trading $AMZN yesterday with @PlanTheTradeNET! We can’t stop winning, even when the market crashes, folks!

Try a 14 day free trial today: http://discord.gg/ShEhcW 

$SPY $FB $NFLX $GOOG #Options #option #daytrading #Crypto #cryptocurrencypic.twitter.com/ODu96xN0Jx","","5","10","1539438340000","6:45 AM - 13 Oct 2018","/Money_Mitch__/status/1051106698964987904"
"1548234671-575","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@David_Kretzmann","David Kretzmann","This week's @MotleyFoolMoney is packed with Earningspalooza and the latest from the tech giants and our favorite restaurants. Joined @TMFJMo & @FoolJeffFischer to talk $AMZN $FB $GOOG $MSFT $DPZ $SAM $TWTR $CMG $V $BIDU $AZO & much more: https://www.fool.com/podcasts/motley-fool-money/2018-04-27-tech-titans-infinity-war/ … #stockspic.twitter.com/2OWiivKoZw","1","6","21","1524918472000","5:27 AM - 28 Apr 2018","/David_Kretzmann/status/990205959405555712"
"1548234671-256","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@optioncharts","max pain","$GOOG Max Pain is 1050.00 for maturity 02/15/2019. #maxpain #options http://maximum-pain.com/options/max-pain/GOOG …pic.twitter.com/92EeOQYc5t","","","","1547921310000","10:08 AM - 19 Jan 2019","/optioncharts/status/1086686854160834560"
"1548234671-521","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@realsheepwolf","SheepWolf","$RBIZ LOOK AT THIS DOLLAR VOLUMEWHALES ARE FEEDING HERE THEY KNOW WHERE THIS IS GOING

$RNVA $ABWN $NAKD $FORD $SIRI 
 $BIOAQ $IMTV $IDVV $DRUS $CELZ $ANDI $COHO $FUSZ $BIEL $ARYC $LIBE $AMFE $AMZN $TSLA $WMT $TGT $NVDA $SPY $GLD $EBAY $AAPL $FB $TWTR $GS $S $GOOG $DISpic.twitter.com/7WTZ67FMJw","","10","15","1530885629000","7:00 AM - 6 Jul 2018","/realsheepwolf/status/1015234030806228993"
"1548234671-474","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@GerberKawasaki","Ross Gerber","We’ve been praying Apple gets involved with Tesla. They have $250 bil. Google has $100 bil and waymo isn’t that good.  How about Microsoft’s $60 bil in cash. What’s $20 bil in Silicon Valley.... $tsla $aapl $goog $msft","101","25","158","1533827047000","8:04 AM - 9 Aug 2018","/GerberKawasaki/status/1027571230403002369"
"1548234671-581","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@Find_Me_Value","Value Seeker","Q1 2018 portfolio changes:

New: $GOOG
Add: Jan 2020 call $CMCSA & $CHTR
Exit /trim: $HHC

Somewhat concerned at the seemingly overwhelming consensus of $GOOG being a strong buy in these areas. Have yet to read a negative thesis yet.","12","2","59","1524577522000","6:45 AM - 24 Apr 2018","/Find_Me_Value/status/988775911813271555"
"1548234671-726","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@businessinsider","Business Insider","This is our first look at what might be Google's new operating system for phones, tablets, and computers $GOOG http://read.bi/2DnjOKj  pic.twitter.com/P8qLp01ya0","","8","13","1516350608000","12:30 AM - 19 Jan 2018","/businessinsider/status/954269731464404992"
"1548234671-563","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DrivingTheDay","DrivingTheDay","Google I/O 2018 LIVEstream May 8-10 - LIVE Keynotes May 8 http://www.domainmondo.com/2018/05/google-io-2018-may-8-10-shoreline.html … #APP #DomainNames #Google #Developers $GOOG #GOOGL #investor #investing #io18","","25","25","1525645616000","3:26 PM - 6 May 2018","/DrivingTheDay/status/993255821562798082"
"1548234671-371","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@LanceRoberts","Lance Roberts","These Are The Headlines You See In A Bubble: https://realinvestmentadvice.com/these-are-the-headlines-you-see-in-a-bubble/ … $FB $GOOG pic.twitter.com/WSO4lWbi3Q","9","36","76","1542150584000","3:09 PM - 13 Nov 2018","/LanceRoberts/status/1062482676974784513"
"1548234671-355","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@JerryCap","Jerry Capital","Sizing the $FB $GOOG TAM
-Internet overtakes TV ad dollars in 2018
-People still spending on radio ads
-Advertising share of GDP fairly stable over time pic.twitter.com/B8OcoDdSkf","2","5","35","1543236799000","4:53 AM - 26 Nov 2018","/JerryCap/status/1067038591333879808"
"1548234671-417","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@pokernermal","Jon Arbuckle","America's most efficient companies: total CEO compensation as a percentage of operating profit are dramatically lower for $FNMA $FMCC than for any other S&P 500 company (excl those who don't take a salary; $GOOG $BERK.B $TWTR) #fanniegatepic.twitter.com/yoMtU4bZ3K","2","18","30","1539378537000","2:08 PM - 12 Oct 2018","/pokernermal/status/1050855866973356032"
"1548234671-335","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@AngelAuYeung","Angel Au-Yeung","Based on @Forbes Real-Time Rankings, billionaires Sergey Brin, Larry Page, Warren Buffett and Jeff Bezos lost a combined $16.8 billion. $AMZN, $GOOG and $BRK all fell over 4% in today’s tradehttps://www.forbes.com/billionaires/list/#version:realtime …","1","26","50","1543958747000","1:25 PM - 4 Dec 2018","/AngelAuYeung/status/1070066659010928640"
"1548234671-625","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@themotleyfool","The Motley Fool","Kinda love the idea of a self-driving Jaguar taxi. Also kinda love the idea that some folks might use the Waymo app hoping for a Jag and wind up in a minivan. $GOOG $GOOGL $TTMhttps://www.fool.com/investing/2018/03/27/can-anyone-catch-waymos-self-driving-jaguar-taxi-f.aspx …","2","2","20","1522369208000","5:20 PM - 29 Mar 2018","/themotleyfool/status/979513569145475073"
"1548234671-193","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@defcon_5","defcon_5","The bite in GDPR’s $57 million bark at $GOOG… also, Sweden opened an investigation yesterday. via @Fortune's CEO Daily @superglaze pic.twitter.com/f9gQbFT47H","","1","","1548158823000","4:07 AM - 22 Jan 2019","/defcon_5/status/1087683056587235329"
"1548234671-623","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@Find_Me_Value","Value Seeker","Plenty of good companies discussed in here. Good share.  $MCO $GOOG $V $MA $BKNG $PCLN $MCO $CBRE $SPGIhttps://twitter.com/BluegrassCap/status/979717268014878721 …","","3","36","1522418511000","7:01 AM - 30 Mar 2018","/Find_Me_Value/status/979720363604172800"
"1548234671-652","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@appleinsider","AppleInsider","The mystery of crashing apps on iOS and Android
@danieleran $AAPL $GOOG https://appleinsider.com/articles/18/03/13/the-mystery-of-crashing-apps-on-ios-and-android …pic.twitter.com/gX3tCEkypo","7","15","22","1520949975000","7:06 AM - 13 Mar 2018","/appleinsider/status/973560875968880640"
"1548234671-491","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@oliviabvoz","Olivia Voznenko","TODAY $AAPL decides the direction of #TECH for the rest of #summer @JonathanCorpina WATCH: https://youtu.be/0CGCScP9fHg 
$GOOG $FB $NFLX $SPY $SPX $DIA $DJIA $QQQ $NDX $TWTR $AMZN @ModernWallStpic.twitter.com/GThFRnd7JF","","5","15","1533053425000","9:10 AM - 31 Jul 2018","/oliviabvoz/status/1024326425179054080"
"1548234671-342","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@TeamFPSalert","Stock Fam ❗","$QMKR On Radar! Merger of Incumaker Inc. and Ubid Holdings Inc. is now complete. @frontpagestocks https://finance.yahoo.com/news/merger-incumaker-inc-ubid-holdings-123000788.html …

$AAPL $GOOG $INTC $AMZN $TRTC $SFOR $MCIG $PFE $MU $USRM $XOM $NVCN $HEMP $MMEX $BIOA $RNVA $OBMP $FUSZ $NWBO $ANDI $BRKK $RXMD $AMFE $SRMX $ADSXpic.twitter.com/qHqyv9DUzz","1","4","6","1543848416000","6:46 AM - 3 Dec 2018","/TeamFPSalert/status/1069603899525410816"
"1548234671-639","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@Logic_Triumphs","An_Anonymous_Source","If a bank knowingly takes money from drug dealers it is dirty money & illegal.
Similarly, if @facebook and @Google made money from #Russia and #CambridgeAnalytica it too would be dirty money. The profits were tens (hundreds?) of millions. They sold out America. Sell $FB & $GOOG.","","39","35","1521479331000","10:08 AM - 19 Mar 2018","/Logic_Triumphs/status/975781155160055808"
"1548234671-680","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@EcexExchange","Ecex Exchange  - Ziggurat","http://Ecex.Exchange       is open for bounty 
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $GOOG $SNAP $TWTR   $agn $aapl $brk $crm $cmg $dis $f $QQQ $iep $ibm  $EUO $VUZI $LABU $ENTA $ccxi $HTGM $CNET $TSLA #bitcoin #ethereum #BountyCampaign  #bountypic.twitter.com/3JWkO9O6Su","1","40","41","1519313532000","7:32 AM - 22 Feb 2018","/EcexExchange/status/966697135222808581"
"1548234671-617","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@businessinsider","Business Insider","Someone hacked a YouTube employee's Twitter account to spread misinformation about the shooting $GOOG $GOOGL https://read.bi/2q24WaI pic.twitter.com/uMABG9JO6g","","32","16","1522795633000","3:47 PM - 3 Apr 2018","/businessinsider/status/981302129057988608"
"1548234671-536","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DrivingTheDay","DrivingTheDay","Tech Review 2) Amazon, Apple, Google, Microsoft--The Big Tech 4 in Market Cap & Brand Value https://www.domainmondo.com/2018/06/tech-review-netflix-nflx-shaking-up.html … #stocks #Amazon $AMZN #Apple $AAPL #Google $GOOG $GOOGL #Microsoft $MSFT #tech #investingpic.twitter.com/l5pbRlfCXp","","25","25","1529101072000","3:17 PM - 15 Jun 2018","/DrivingTheDay/status/1007749056834277378"
"1548234671-225","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@WallStJesus","JE$US","March bull Sweeper detected in $GOOG .. https://wallstjesus.com/private-twitter/ …pic.twitter.com/hTNvl7bUxc","","4","7","1547510168000","3:56 PM - 14 Jan 2019","/WallStJesus/status/1084962398937772032"
"1548234671-599","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@businessinsider","Business Insider","The unlikely way Jeff Bezos became one of the first investors in Google, which probably made him a billionaire outside of Amazon $GOOG $AMZN https://read.bi/2veLg9q pic.twitter.com/wSB35EMSBc","1","34","63","1523643807000","11:23 AM - 13 Apr 2018","/businessinsider/status/984859627287404544"
"1548234671-666","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@ChrisLacoursier","Chris Lacoursiere","#Twitter amazing #Technology allowing me to reach out to #investors the world over my co @NorthwestBio $NWBO has paradigm change for #medicine which is on par $GOOG $BTC $AAPL $TSLA when they first ipo intrinsic value will be reflected in days to weeks https://smithonstocks.com/2198-2/","2","7","18","1520201940000","2:19 PM - 4 Mar 2018","/ChrisLacoursier/status/970423392372510720"
"1548234671-300","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@JerryCap","Jerry Capital","Actually be long-term, not define it as a few years.

I've owned
$GOOG for 13 years
$AMZN 6 years
$BRK 6 years
$V / $MA 4 years

$AAPL for 8 years (2007 to 2015)","3","2","49","1546645935000","3:52 PM - 4 Jan 2019","/JerryCap/status/1081337544636354560"
"1548234671-339","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@SusanLiTV","Susan Li","Phew! #Google $googl $goog parent Alphabet brought in $110bln last year in revenue so you do the math https://twitter.com/FT/status/1069677401196638213 …","","2","28","1543866382000","11:46 AM - 3 Dec 2018","/SusanLiTV/status/1069679252373676032"
"1548234671-744","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@jessethanley","˗ˏˋ Jesse Hanley ˎˊ˗","$GOOG needs to  ban crypto advertising on @AdSense. 

Fraud is rampant on branded searches. Too much incentive right now for bad actors.pic.twitter.com/xHTGMK3Jwe","","2","7","1515030334000","5:45 PM - 3 Jan 2018","/jessethanley/status/948732102098305024"
"1548234671-425","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@SusanLiTV","Susan Li","#Google CEO Sundar Pichai will meet top GOP Lawmakers in Friday meeting & speak at a public hearing after midterms! Also State AG's meet in DC to talk #technology influence & #political bias. Covered @foxnews $googl $goog $fb #facebook $twtr #twitter $snap $amzn #amazonpic.twitter.com/rFGRysddSz","3","20","92","1537915470000","3:44 PM - 25 Sep 2018","/SusanLiTV/status/1044719321786798081"
"1548234671-479","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@OpenOutcrier","Open Outcrier","$GOOGL (+0.8% pre) Google $GOOG Welcome in China If It Obeys Laws, State Media Says - BBG

$BIDU (-1.0% pre)http://ooc.bz/l/26389","","4","5","1533644258000","5:17 AM - 7 Aug 2018","/OpenOutcrier/status/1026804559635775488"
"1548234671-587","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@_SeanDavid","Sean D. Emory","Google Earnings: $GOOG

• $31B revenue
• Cloud apps shine
• Ad business remains dominant but as % trending lower
• Acceleration in hiring
• Currency added 3%, but growth remains in 20's (Strong)
• Aquisition cost growth 13% of rev or $6.3B. (Elevated)
• New accounting pic.twitter.com/DtNzBdTVQd","3","33","57","1524516909000","1:55 PM - 23 Apr 2018","/_SeanDavid/status/988521683115036673"
"1548234671-410","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@greatstockpicks","Zalmy","$MAXD .0003/.0004 deep in a lawsuit with Google $GOOG and CEO said updates coming this week! Imagine if they win the lawsuit. .01+ easy! Bargain down here","","3","12","1539795742000","10:02 AM - 17 Oct 2018","/greatstockpicks/status/1052605751963897857"
"1548234671-548","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@businessinsider","Business Insider","Here are 17 of the highest-paying jobs at Google $GOOG $GOOGLhttps://read.bi/2Hbj3kG","1","14","31","1527949813000","7:30 AM - 2 Jun 2018","/businessinsider/status/1002920325791637504"
"1548234671-238","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@TopMarketGainer","TopMarketGainers™","$QBIO hits a new HOD of $2.09! A gain of over +18% from our alert price! Bullish report hits the wire. Click for details and link to the report: https://goo.gl/P4zefR 

$CLRB $GEVO $TEAM $BIOC $VKTX $FB $AAPL $NFLX $GOOG $TWTR $AMD $TLRY $CGC $IBB $PFE $MRK $BTC  $SQ $BAC $NVDApic.twitter.com/LL8EyvkRJ9","","2","4","1547844046000","12:40 PM - 18 Jan 2019","/TopMarketGainer/status/1086362785833988101"
"1548234671-570","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@JohnHuber72","John Huber","I had the chance to visit Markel and talk about a couple recent investments. I wrote about that discussion and a few other thoughts: http://basehitinvesting.com/discussion-at-markel/ … $MKL $FB $GOOG","3","22","142","1525274525000","8:22 AM - 2 May 2018","/JohnHuber72/status/991699354351230977"
"1548234671-234","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@sjoerdapp","sjoerd","@tensorflow : Show HN: FBP editor for music/vfx with [three, tone, tensorflow].js nodes https://on.sjoerd.app/2Mm5wuv  #tensorflow $GOOG #AI #DeepLearning #MachineLearningpic.twitter.com/BuAGFlqvPV","","","1","1548117052000","4:30 PM - 21 Jan 2019","/sjoerdapp/status/1087507854771322881"
"1548234671-470","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@LibertyRPF","Liberty","I was in one of those portable exterior toilets when I noticed they a Google Home in the corner. I think it was broken though, because it didn't answer my questions... $GOOG pic.twitter.com/o7omSzgvc1","4","","21","1534031283000","4:48 PM - 11 Aug 2018","/LibertyRPF/status/1028427858069340160"
"1548234671-350","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@themotleyfool","The Motley Fool","If you want to invest in SpaceX, you’ll have to do it indirectly. $GOOG $GOOGLhttps://www.fool.com/investing/2018/11/28/as-spacex-taps-debt-market-a-spacex-ipo-looks-less.aspx …","","4","10","1543497907000","5:25 AM - 29 Nov 2018","/themotleyfool/status/1068133757570437120"
